#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#bin_star_radius0[RSUN],#bin_star_radius1[RSUN],#snapshot, #roche_lobe1_calc[RSUN], #roche_lobe2_calc[RSUN],#radrol0,#radrol1
32.0,1.0,20.0,0.02,3281.6471297565,0.01263553,6.6328686,10.0,14.0,3477959.0,1651995.0,0.0041226211,0.0,0.055704998,2.8123363e-05,initial.bhinfo0223,0.05294348468861612,0.6852772634812161,1.05254,4.10543e-05
32.0,1.0,20.0,0.02,3544.593558015,0.010317576,6.6351865,10.0,14.0,3477959.0,1651995.0,0.0047362264,0.0,0.059610939,2.8133191e-05,initial.bhinfo0237,0.05692104806973279,0.7916157533521423,1.04764,3.55519e-05
32.0,1.0,20.0,0.02,520.965286687,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.025644873,9.3074889e-08,3.4408232e-05,0.0097241074,initial.bhinfo0021,3.1672507505134355,1.1562710092693984,1.08677e-05,0.00841294
32.0,1.0,20.0,0.02,653.1778181565,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.025257867,9.0860762e-08,3.4408232e-05,0.0097241074,initial.bhinfo0035,3.1194538655784543,1.1388217585667992,1.10342e-05,0.00854185
32.0,1.0,20.0,0.02,407.950404588,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.02596233,7.7997716e-08,3.4408232e-05,0.0097241074,initial.bhinfo0009,3.2064580385162165,1.1705844482866101,1.07348e-05,0.00831007
32.0,1.0,20.0,0.02,393.92293395800004,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.02600093,7.8181405e-08,3.4408232e-05,0.0097241074,initial.bhinfo0008,3.2112253024823834,1.1723248375237805,1.07189e-05,0.00829773
32.0,1.0,20.0,0.02,644.3560727545,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.025284248,9.1011067e-08,3.4408232e-05,0.0097241074,initial.bhinfo0034,3.122712031140409,1.1400112199260168,1.10227e-05,0.00853293
32.0,1.0,20.0,0.02,514.0252896669999,8.1151491,0.85146869,14.0,11.0,922290.0,3291970.0,0.025664709,9.3188903e-08,3.4408232e-05,0.0097241074,initial.bhinfo0020,3.169700580773355,1.1571653709509662,1.08593e-05,0.00840644
32.0,1.0,20.0,0.02,514.0252896669999,1.0542329,7.4001556,11.0,14.0,1757319.0,3507519.0,6.1994024,0.9992143,0.0074419673,3.137666e-05,initial.bhinfo0020,305.1629226910151,732.455195343592,2.43957e-05,4.28532e-08
32.0,1.0,20.0,0.02,3530.860379235,0.010395458,6.6351086,10.0,14.0,3477959.0,1651995.0,0.0047119401,0.0,0.059461284,2.8132861e-05,initial.bhinfo0236,0.05676878262291447,0.7874032802464065,1.04781,3.57416e-05
32.0,1.0,20.0,0.02,3255.1995510615,0.013052072,6.632452,10.0,14.0,3477959.0,1651995.0,0.0040319144,0.0,0.055103784,2.8121597e-05,initial.bhinfo0222,0.052330539753550356,0.6695756679610466,1.05338,4.20144e-05
8.0,0.5,2.0,0.02,873.3598694667,0.011601864,6.9022954,11.0,14.0,805289.0,875052.0,0.0044256245,1.1464586e-09,0.057318094,2.9265733e-05,initial.bhinfo0039,0.054558794906532294,0.7381896221093509,1.05096,3.96597e-05
8.0,0.5,2.0,0.02,226.78166661282,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.01456557,0.0,0.010164015,2.8983267e-05,initial.bhinfo0011,0.6808923297321325,1.7673960532365582,0.0149329,1.64048e-05
8.0,0.5,2.0,0.02,226.78166661282,7.7584931,0.016635031,14.0,11.0,229597.0,659074.0,0.0035833184,0.0,3.2896011e-05,0.050805374,initial.bhinfo0011,0.5935750853950338,0.04782698331756051,5.54403e-05,1.06266
8.0,0.5,2.0,0.02,203.47261749837,7.7566829,0.018445232,14.0,11.0,229597.0,659074.0,0.0033361828,0.0,3.2888335e-05,0.049076342,initial.bhinfo0010,0.5508753305106951,0.04605582682400189,5.97236e-05,1.06597
8.0,0.5,2.0,0.02,203.47261749837,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.01480908,0.0,0.010164015,2.8983267e-05,initial.bhinfo0010,0.6922756186259468,1.7969437202982412,0.0146874,1.61351e-05
8.0,0.5,2.0,0.02,854.8053039405,0.011795495,6.9021018,11.0,14.0,805289.0,875052.0,0.0043757086,1.1866034e-09,0.057001693,2.9264912e-05,initial.bhinfo0038,0.05423640742927947,0.7295384040615164,1.05137,4.01289e-05
8.0,0.5,2.0,0.02,240.38898819705,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014417568,0.0,0.010164015,2.8983267e-05,initial.bhinfo0012,0.6739737246528248,1.749437391085258,0.0150862,1.65732e-05
8.0,0.5,2.0,0.02,240.38898819705,7.7592366,0.01589153,14.0,11.0,229597.0,659074.0,0.0036982868,0.0,3.2899163e-05,0.05158965,initial.bhinfo0012,0.6134556861051937,0.04862958311644278,5.36487e-05,1.06125
8.0,0.5,2.0,0.02,259.81535561949,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014198036,0.0,0.010164015,2.8983267e-05,initial.bhinfo0013,0.6637113281293276,1.7227992306590525,0.0153195,1.68295e-05
8.0,0.5,2.0,0.02,259.81535561949,7.7600726,0.015055529,14.0,11.0,229597.0,659074.0,0.0038387792,0.0,3.2902708e-05,0.052531886,initial.bhinfo0013,0.6377629263606996,0.04959323501009563,5.16096e-05,1.05964
8.0,0.5,2.0,0.02,345.49488661644,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013082358,0.0,0.010164015,2.8983267e-05,initial.bhinfo0017,0.6115570634729574,1.587422112298229,0.0166259,1.82647e-05
8.0,0.5,2.0,0.02,345.49488661644,7.7622703,0.01285779,14.0,11.0,229597.0,659074.0,0.0042793161,0.0,3.2912026e-05,0.055380977,initial.bhinfo0017,0.7140643853024448,0.05250342797535077,4.61079e-05,1.05519
8.0,0.5,2.0,0.02,322.7555264274,7.7618308,0.013297304,14.0,11.0,229597.0,659074.0,0.0041815408,0.0,3.2910163e-05,0.054761632,initial.bhinfo0016,0.697119688196069,0.05187123922261488,4.72259e-05,1.05611
8.0,0.5,2.0,0.02,322.7555264274,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013406304,0.0,0.010164015,2.8983267e-05,initial.bhinfo0016,0.6267004699203128,1.6267299376604891,0.0162242,1.78234e-05
8.0,0.5,2.0,0.02,275.95390017888,7.7606309,0.014497263,14.0,11.0,229597.0,659074.0,0.0039400731,0.0,3.2905075e-05,0.053200712,initial.bhinfo0014,0.6552965627578149,0.050276882334408475,5.02323e-05,1.05854
8.0,0.5,2.0,0.02,275.95390017888,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014007587,0.0,0.010164015,2.8983267e-05,initial.bhinfo0014,0.6548084658791612,1.699690020999365,0.0155278,1.70583e-05
8.0,0.5,2.0,0.02,583.21573699752,7.7647538,0.010374355,14.0,11.0,229597.0,659074.0,0.0049582699,0.0017784843,3.2922556e-05,0.059501687,initial.bhinfo0028,0.8318600859429393,0.05670410841802067,3.95914e-05,1.04972
8.0,0.5,2.0,0.02,583.21573699752,0.025034567,6.8888627,11.0,14.0,805289.0,875052.0,0.0026024558,5.5695216e-09,0.044291984,2.9208778e-05,initial.bhinfo0028,0.04123258135639206,0.4233979407480842,1.07459,6.90116e-05
8.0,0.5,2.0,0.02,599.53063935501,7.7648562,0.010271886,14.0,11.0,229597.0,659074.0,0.0049920939,0.0017418727,3.292299e-05,0.059699436,initial.bhinfo0029,0.8377337509306517,0.05690546605661141,3.93143e-05,1.04948
8.0,0.5,2.0,0.02,599.53063935501,0.020916762,6.8929805,11.0,14.0,805289.0,875052.0,0.0029486737,3.8622975e-09,0.047048909,2.9226237e-05,initial.bhinfo0029,0.0440643954060872,0.48293078330134387,1.06812,6.05405e-05
8.0,0.5,2.0,0.02,307.09905122556,7.761482,0.013646101,14.0,11.0,229597.0,659074.0,0.0041077053,0.0,3.2908684e-05,0.054289175,initial.bhinfo0015,0.6843274004226104,0.05138882608451524,4.81066e-05,1.05682
8.0,0.5,2.0,0.02,307.09905122556,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013616402,0.0,0.010164015,2.8983267e-05,initial.bhinfo0015,0.6365218580769082,1.652223370186157,0.0159739,1.75484e-05
8.0,0.5,2.0,0.02,2009.6230542300002,0.0076837889,6.9062135,11.0,14.0,805289.0,875052.0,0.0058627699,0.037958745,0.065779559,2.9282345e-05,initial.bhinfo0066,0.06314580400898799,0.9877433253077835,1.04209,2.96565e-05
8.0,0.5,2.0,0.02,2009.6230542300002,1.244599,7.9908537,12.0,14.0,209946.0,878236.0,0.6735636,0.9913901,0.0042689997,3.388122e-05,initial.bhinfo0066,34.00347513709165,78.5024086659764,0.000125592,4.31751e-07
8.0,0.5,2.0,0.02,2503.8552369798003,0.0070980706,6.9067992,11.0,14.0,805289.0,875052.0,0.0061891454,0.032157128,0.067544449,2.9284829e-05,initial.bhinfo0072,0.06494840357681639,1.0445083558995154,1.04035,2.80471e-05
8.0,0.5,2.0,0.02,2604.8875667760003,0.0070019325,6.9068954,11.0,14.0,805289.0,875052.0,0.0062468863,0.031255892,0.067852691,2.9285236e-05,initial.bhinfo0073,0.06526145009042071,1.0545548813639423,1.04008,2.77803e-05
8.0,0.5,2.0,0.02,2109.7277029224,0.0075455643,6.9063517,11.0,14.0,805289.0,875052.0,0.0059364452,0.036551288,0.066179534,2.9282931e-05,initial.bhinfo0067,0.06355952748913672,1.000552110239714,1.0416,2.92774e-05
8.0,0.5,2.0,0.02,1589.0032363886999,0.0084238625,6.9054734,11.0,14.0,805289.0,875052.0,0.0055081175,0.00043856612,0.063789996,2.9279207e-05,initial.bhinfo0059,0.06114307649039547,0.926081116689739,1.04367,3.16277e-05
8.0,0.5,2.0,0.02,2405.490040899,0.0071980426,6.9066993,11.0,14.0,805289.0,875052.0,0.0061304504,0.033113931,0.067229755,2.9284405e-05,initial.bhinfo0071,0.06462856254597864,1.034296842817835,1.04063,2.83236e-05
8.0,0.5,2.0,0.02,1929.2951434086,0.0078027682,6.9060945,11.0,14.0,805289.0,875052.0,0.0058033553,0.00037339791,0.06544287,2.9281841e-05,initial.bhinfo0065,0.06282185627907515,0.9774028735620581,1.0421,2.99697e-05
8.0,0.5,2.0,0.02,1863.1289592036,0.0079070327,6.9059903,11.0,14.0,805289.0,875052.0,0.005751097,0.0003839592,0.065153393,2.9281399e-05,initial.bhinfo0064,0.06252791617536563,0.9683167016065856,1.04237,3.02505e-05
8.0,0.5,2.0,0.02,2350.7966828511,0.0072566428,6.9066407,11.0,14.0,805289.0,875052.0,0.006096691,0.033682944,0.067047985,2.9284156e-05,initial.bhinfo0070,0.06444398456696616,1.0284238569564763,1.04079,2.84851e-05
8.0,0.5,2.0,0.02,1537.9200579204,0.0085396833,6.9053576,11.0,14.0,805289.0,875052.0,0.0054570494,0.0004513099,0.063499679,2.9278716e-05,initial.bhinfo0058,0.0608481010042797,0.9172067508616149,1.04396,3.19332e-05
8.0,0.5,2.0,0.02,2702.0620613151,0.0069150385,6.9069823,11.0,14.0,805289.0,875052.0,0.0063002372,0.030447472,0.068136184,2.9285605e-05,initial.bhinfo0074,0.065549453912491,1.063838295159194,1.03984,2.75382e-05
8.0,0.5,2.0,0.02,1638.3696724395,0.0083186765,6.9055786,11.0,14.0,805289.0,875052.0,0.0055555226,0.00042715445,0.064058298,2.9279653e-05,initial.bhinfo0060,0.06141565466911164,0.9343197325202075,1.04341,3.13493e-05
8.0,0.5,2.0,0.02,1163.0428165224,0.0097233404,6.904174,11.0,14.0,805289.0,875052.0,0.0049942138,0.00059244956,0.060804566,2.9273698e-05,initial.bhinfo0048,0.058108085001222665,0.8368205481734313,1.04678,3.49948e-05
8.0,0.5,2.0,0.02,1188.8933520024,0.0096142341,6.9042831,11.0,14.0,805289.0,875052.0,0.0050328741,0.00057863546,0.061034296,2.927416e-05,initial.bhinfo0049,0.05834176726548263,0.8435319857703808,1.04653,3.47169e-05
8.0,0.5,2.0,0.02,1694.6345489634,0.008206011,6.9056913,11.0,14.0,805289.0,875052.0,0.0056074209,0.00041510233,0.064350733,2.9280131e-05,initial.bhinfo0061,0.06171271824389604,0.9433400849888215,1.04313,3.10501e-05
8.0,0.5,2.0,0.02,2785.6659007881003,0.0068440933,6.9070532,11.0,14.0,805289.0,875052.0,0.0063434881,0.041461433,0.068371185,2.9285906e-05,initial.bhinfo0075,0.06577630457917064,1.0713706559177258,1.03983,2.73449e-05
8.0,0.5,2.0,0.02,1792.0713226581001,0.0080267657,6.9058705,11.0,14.0,805289.0,875052.0,0.0056924866,0.00039627408,0.064827174,2.9280891e-05,initial.bhinfo0063,0.062196630976970646,0.9581270940602088,1.04267,3.05716e-05
8.0,0.5,2.0,0.02,2960.9598913983,0.0067049023,6.9071924,11.0,14.0,805289.0,875052.0,0.0064334486,0.037093875,0.068841811,2.9286496e-05,initial.bhinfo0077,0.06626044682888378,1.0870239906174965,1.03934,2.69517e-05
8.0,0.5,2.0,0.02,2960.9598913983,1.3129436,5.9086533,12.0,14.0,381547.0,851535.0,2.2845073,0.7311962,0.0029639672,2.505269e-05,initial.bhinfo0077,127.30383476205895,251.34838582123433,2.32911e-05,9.97094e-08
8.0,0.5,2.0,0.02,4361.601273678,0.0059257154,6.9079716,11.0,14.0,805289.0,875052.0,0.0069975407,0.031364977,0.071740076,2.92898e-05,initial.bhinfo0088,0.06920335372439074,1.185239589543861,1.03703,2.47211e-05
8.0,0.5,2.0,0.02,4585.6225128285005,0.0058353586,6.9080619,11.0,14.0,805289.0,875052.0,0.0070710027,0.029705617,0.072108947,2.9290183e-05,initial.bhinfo0089,0.0695775519196988,1.19803548660402,1.03676,2.44574e-05
8.0,0.5,2.0,0.02,2858.2192428471,0.0067846982,6.9071126,11.0,14.0,805289.0,875052.0,0.006381616,0.040715884,0.068570435,2.9286157e-05,initial.bhinfo0076,0.06598250261228616,1.078004148217029,1.0396,2.71769e-05
8.0,0.5,2.0,0.02,1746.7084849203002,0.0081078876,6.9057894,11.0,14.0,805289.0,875052.0,0.0056535995,0.00040473115,0.064609812,2.9280547e-05,initial.bhinfo0062,0.06197587403109906,0.9513670424274175,1.04288,3.07885e-05
8.0,0.5,2.0,0.02,1123.7697476577,0.0099010616,6.9039962,11.0,14.0,805289.0,875052.0,0.0049327655,0.00061530587,0.060437616,2.9272944e-05,initial.bhinfo0047,0.05773475175875837,0.8261543858986867,1.0472,3.54456e-05
8.0,0.5,2.0,0.02,1309.8679951797,0.0091703837,6.9047269,11.0,14.0,805289.0,875052.0,0.0051980123,0.00052414912,0.062005902,2.9276042e-05,initial.bhinfo0053,0.05932981714490082,0.8722067241868319,1.04548,3.35777e-05
8.0,0.5,2.0,0.02,3763.7316255726,0.0062042157,6.9076931,11.0,14.0,805289.0,875052.0,0.006782502,0.031883826,0.070648685,2.9288619e-05,initial.bhinfo0084,0.06809684557487423,1.1477894591197253,1.03785,2.55267e-05
8.0,0.5,2.0,0.02,4832.5331342277,0.0057429253,6.9081544,11.0,14.0,805289.0,875052.0,0.0071481388,0.028722664,0.072494251,2.9290575e-05,initial.bhinfo0090,0.06996832940762013,1.2114725662145553,1.03648,2.41864e-05
8.0,0.5,2.0,0.02,5051.9547167067,0.0056663215,6.908231,11.0,14.0,805289.0,875052.0,0.007213637,0.027918668,0.072819886,2.9290899e-05,initial.bhinfo0091,0.0702984021590727,1.2228833387960005,1.03624,2.3961e-05
8.0,0.5,2.0,0.02,3911.3641954332,0.0061296277,6.9077677,11.0,14.0,805289.0,875052.0,0.0068385155,0.031083025,0.07093449,2.9288935e-05,initial.bhinfo0085,0.06838686885442159,1.157543432901723,1.03763,2.53119e-05
8.0,0.5,2.0,0.02,1265.2843125285,0.0093225927,6.9045747,11.0,14.0,805289.0,875052.0,0.0051399044,0.00054252466,0.061665785,2.9275397e-05,initial.bhinfo0052,0.05898399092873621,0.8621156044595958,1.04585,3.397e-05
8.0,0.5,2.0,0.02,1092.6846135216,0.010053343,6.903844,11.0,14.0,805289.0,875052.0,0.0048815646,0.00063484634,0.060130097,2.9272298e-05,initial.bhinfo0046,0.05742189718902188,0.8172681434992236,1.04754,3.58303e-05
8.0,0.5,2.0,0.02,3062.4351710634,0.006630434,6.9072669,11.0,14.0,805289.0,875052.0,0.0064826593,0.036657373,0.069098977,2.9286812e-05,initial.bhinfo0078,0.0665227932571799,1.095588698557825,1.0391,2.67413e-05
8.0,0.5,2.0,0.02,1210.0769762895,0.0095290063,6.9043683,11.0,14.0,805289.0,875052.0,0.0050635863,0.00056796004,0.061216175,2.9274522e-05,initial.bhinfo0050,0.05852675668554998,0.8488640640971694,1.04633,3.44992e-05
8.0,0.5,2.0,0.02,1031.6811909789,0.010388118,6.9035092,11.0,14.0,805289.0,875052.0,0.0047734175,0.00068045764,0.059475323,2.9270879e-05,initial.bhinfo0044,0.056755491047881565,0.79850232722849,1.0483,3.66705e-05
8.0,0.5,2.0,0.02,4193.5950989163,0.0059980506,6.9078993,11.0,14.0,805289.0,875052.0,0.0069400872,0.032176391,0.071450134,2.9289493e-05,initial.bhinfo0087,0.06890941913793901,1.1752327924952974,1.03725,2.49313e-05
8.0,0.5,2.0,0.02,4053.8339362422,0.0060615224,6.9078358,11.0,14.0,805289.0,875052.0,0.006890662,0.030360868,0.07119953,2.9289224e-05,initial.bhinfo0086,0.06865578342330371,1.166624647750641,1.03743,2.51151e-05
8.0,0.5,2.0,0.02,5221.5599047788,0.0056102972,6.908287,11.0,14.0,805289.0,875052.0,0.0072625031,0.027339964,0.073061775,2.9291137e-05,initial.bhinfo0092,0.07054376950392387,1.2313970024986347,1.03607,2.37956e-05
8.0,0.5,2.0,0.02,1050.5067962697,0.010279152,6.9036181,11.0,14.0,805289.0,875052.0,0.004807973,0.0006649821,0.059685327,2.9271341e-05,initial.bhinfo0045,0.05696925264108204,0.8044978759435144,1.04806,3.63978e-05
8.0,0.5,2.0,0.02,1234.5250730472,0.0094349428,6.9044624,11.0,14.0,805289.0,875052.0,0.0050980191,0.00055629539,0.06141944,2.927492e-05,initial.bhinfo0051,0.05873347938838976,0.8548425406692683,1.04611,3.42584e-05
8.0,0.5,2.0,0.02,3132.0704890430998,0.0065815785,6.9073157,11.0,14.0,805289.0,875052.0,0.0065154094,0.036093371,0.069269791,2.9287019e-05,initial.bhinfo0079,0.06669663461274662,1.1012891054600813,1.03896,2.66031e-05
8.0,0.5,2.0,0.02,1390.5257766246002,0.0089223031,6.904975,11.0,14.0,805289.0,875052.0,0.0052962507,0.00049473834,0.062576666,2.9277094e-05,initial.bhinfo0055,0.059910033066630564,0.8892698848660054,1.04489,3.29346e-05
8.0,0.5,2.0,0.02,942.4120004442,0.010993224,6.9029041,11.0,14.0,805289.0,875052.0,0.0045920159,1.0248116e-09,0.058360228,2.9268313e-05,initial.bhinfo0041,0.05562030346615684,0.7670371405891242,1.04964,3.81715e-05
8.0,0.5,2.0,0.02,2271.0694802499,0.0073463064,6.906551,11.0,14.0,805289.0,875052.0,0.006045874,0.034560199,0.066773612,2.9283776e-05,initial.bhinfo0069,0.06416499336370426,1.0195842017285135,1.04103,2.87317e-05
8.0,0.5,2.0,0.02,3497.5932195402,0.0063504602,6.9075468,11.0,14.0,805289.0,875052.0,0.0066758679,0.03348397,0.07010137,2.9287999e-05,initial.bhinfo0082,0.06754132111132545,1.129222581349131,1.03828,2.59458e-05
8.0,0.5,2.0,0.02,3630.9770631981,0.0062751382,6.9076222,11.0,14.0,805289.0,875052.0,0.006730272,0.032654869,0.070381139,2.9288318e-05,initial.bhinfo0083,0.06782530863173426,1.138694967946693,1.03806,2.57303e-05
8.0,0.5,2.0,0.02,2190.0155844996,0.0074431837,6.9064541,11.0,14.0,805289.0,875052.0,0.005992096,0.035520974,0.066482132,2.9283365e-05,initial.bhinfo0068,0.06386832731052847,1.0102303945210016,1.0413,2.89973e-05
8.0,0.5,2.0,0.02,908.6356746126,0.011271527,6.9026258,11.0,14.0,805289.0,875052.0,0.0045140721,1.07958e-09,0.057874424,2.9267133e-05,initial.bhinfo0040,0.055125533298758,0.7535221760144872,1.05025,3.88545e-05
8.0,0.5,2.0,0.02,1354.1047577145002,0.0090303463,6.904867,11.0,14.0,805289.0,875052.0,0.0052529136,0.00050752827,0.062325524,2.9276636e-05,initial.bhinfo0054,0.059654759898292914,0.8817421575551004,1.04515,3.32152e-05
8.0,0.5,2.0,0.02,975.334773402,0.010750778,6.9031465,11.0,14.0,805289.0,875052.0,0.004662652,9.7827464e-10,0.058796971,2.9269341e-05,initial.bhinfo0042,0.05606501121556205,0.7792875460581983,1.04911,3.75727e-05
8.0,0.5,2.0,0.02,1440.5185962189,0.0087834448,6.9051139,11.0,14.0,805289.0,875052.0,0.005353255,0.00047874175,0.062905445,2.9277683e-05,initial.bhinfo0056,0.06024422104045472,0.899172650539486,1.04455,3.25725e-05
8.0,0.5,2.0,0.02,3375.0444297042004,0.0064236291,6.9074737,11.0,14.0,805289.0,875052.0,0.0066240373,0.03429944,0.069833799,2.9287688e-05,initial.bhinfo0081,0.06726965906210834,1.1201989203406164,1.03849,2.61546e-05
8.0,0.5,2.0,0.02,3241.7130149217005,0.0065080255,6.9073893,11.0,14.0,805289.0,875052.0,0.0065654563,0.035252302,0.069530167,2.9287331e-05,initial.bhinfo0080,0.06696127928276041,1.1100008150845913,1.03874,2.63945e-05
8.0,0.5,2.0,0.02,1493.3054435805002,0.0086473159,6.90525,11.0,14.0,805289.0,875052.0,0.0054106172,0.0004633203,0.063234548,2.927826e-05,initial.bhinfo0057,0.06057868428551845,0.9091387679331602,1.04422,3.22161e-05
8.0,0.5,2.0,0.02,1007.4930147513,0.010536601,6.9033607,11.0,14.0,805289.0,875052.0,0.0047272848,0.00070090366,0.059193834,2.9270249e-05,initial.bhinfo0043,0.0564688385105577,0.7904989641450875,1.04864,3.7041e-05
8.0,0.5,2.0,0.02,362.65591554687,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.012820916,0.0,0.010164015,2.8983267e-05,initial.bhinfo0018,0.5993355127564507,1.5556985643045513,0.016965,1.86372e-05
8.0,0.5,2.0,0.02,362.65591554687,7.7625603,0.012567817,14.0,11.0,229597.0,659074.0,0.0043469524,9.347599e-06,3.2913256e-05,0.055805222,initial.bhinfo0018,0.7257888599399244,0.05293654352161246,4.53647e-05,1.05457
8.0,0.5,2.0,0.02,486.79521416361007,7.7640274,0.01110074,14.0,11.0,229597.0,659074.0,0.0047335553,6.5796187e-06,3.2919476e-05,0.05817063,initial.bhinfo0024,0.79284960306522,0.05534821556866224,4.15355e-05,1.05138
8.0,0.5,2.0,0.02,486.79521416361007,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.010142736,0.0026448577,0.010164015,2.8983267e-05,initial.bhinfo0024,0.4741394360054547,1.2307264031150416,0.0214445,2.35583e-05
8.0,0.5,2.0,0.02,622.93657406607,0.018160491,6.8957368,11.0,14.0,805289.0,875052.0,0.0032516412,2.8923846e-09,0.049333027,2.9237924e-05,initial.bhinfo0030,0.04640508942488694,0.535143844957114,1.06348,5.46555e-05
8.0,0.5,2.0,0.02,622.93657406607,7.7649951,0.010133,14.0,11.0,229597.0,659074.0,0.0050389088,0.0017662975,3.2923579e-05,0.059971694,initial.bhinfo0030,0.8458637336139606,0.0571833468187651,3.89372e-05,1.04914
8.0,0.5,2.0,0.02,643.42659398292,0.016734536,6.8971628,11.0,14.0,805289.0,875052.0,0.0034404981,2.4453003e-09,0.050703946,2.924397e-05,initial.bhinfo0031,0.04780791768336233,0.5677372886345345,1.06096,5.15284e-05
8.0,0.5,2.0,0.02,643.42659398292,7.7651097,0.010018378,14.0,11.0,229597.0,659074.0,0.0050782749,0.0017246536,3.2924065e-05,0.060200155,initial.bhinfo0031,0.8527012947554623,0.05741554179283589,3.86255e-05,1.04888
8.0,0.5,2.0,0.02,510.08487537645004,7.7642253,0.010902821,14.0,11.0,229597.0,659074.0,0.0047923002,6.2948653e-06,3.2920315e-05,0.05852157,initial.bhinfo0025,0.8030456606507093,0.05570576874298292,4.10092e-05,1.05093
8.0,0.5,2.0,0.02,510.08487537645004,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.0093059066,0.0023077666,0.010164015,2.8983267e-05,initial.bhinfo0025,0.4350204231721539,1.129184961290773,0.0233729,2.56767e-05
8.0,0.5,2.0,0.02,380.57768206821004,7.7628326,0.012295501,14.0,11.0,229597.0,659074.0,0.0044128563,8.9294441e-06,3.291441e-05,0.056215658,initial.bhinfo0019,0.7372155307505367,0.05335510382674174,4.46631e-05,1.054
8.0,0.5,2.0,0.02,380.57768206821004,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.012529643,0.0,0.010164015,2.8983267e-05,initial.bhinfo0019,0.5857194612350843,1.5203553027216288,0.0173593,1.90704e-05
8.0,0.5,2.0,0.02,691.7101918056001,0.014712563,6.8991847,11.0,14.0,805289.0,875052.0,0.0037596526,1.8755144e-09,0.052938782,2.9252543e-05,initial.bhinfo0033,0.05009189575975135,0.6228862982723828,1.05722,4.698e-05
8.0,0.5,2.0,0.02,691.7101918056001,7.7653575,0.0097706329,14.0,11.0,229597.0,659074.0,0.0051660418,0.0016364225,3.2925116e-05,0.060706052,initial.bhinfo0033,0.8679474753909405,0.05793025051428642,3.79482e-05,1.0483
