#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#snapshot
8.0,0.5,2.0,0.002,7370.014621068,10.834027,1.1957085,14.0,12.0,888051.0,1055782.0,6.4377264,0.36955056,initial.bhinfo0144
8.0,0.5,2.0,0.002,9247.938092415001,0.9929882,5.9156513,11.0,14.0,145829.0,1050641.0,0.13830373,0.15518348,initial.bhinfo0152
8.0,0.5,2.0,0.002,9376.655024880001,5.9156513,1.3731735,14.0,12.0,964584.0,1194821.0,0.0088651814,0.77338552,initial.bhinfo0154
8.0,0.5,2.0,0.02,203.47261749837,7.7566829,0.018445232,14.0,11.0,229597.0,659074.0,0.0033361828,0.0,initial.bhinfo0010
8.0,0.5,2.0,0.02,203.47261749837,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.01480908,0.0,initial.bhinfo0010
8.0,0.5,2.0,0.02,226.78166661282,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.01456557,0.0,initial.bhinfo0011
8.0,0.5,2.0,0.02,226.78166661282,7.7584931,0.016635031,14.0,11.0,229597.0,659074.0,0.0035833184,0.0,initial.bhinfo0011
8.0,0.5,2.0,0.02,240.38898819705,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014417568,0.0,initial.bhinfo0012
8.0,0.5,2.0,0.02,240.38898819705,7.7592366,0.01589153,14.0,11.0,229597.0,659074.0,0.0036982868,0.0,initial.bhinfo0012
8.0,0.5,2.0,0.02,259.81535561949,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014198036,0.0,initial.bhinfo0013
8.0,0.5,2.0,0.02,259.81535561949,7.7600726,0.015055529,14.0,11.0,229597.0,659074.0,0.0038387792,0.0,initial.bhinfo0013
8.0,0.5,2.0,0.02,275.95390017888,7.7606309,0.014497263,14.0,11.0,229597.0,659074.0,0.0039400731,0.0,initial.bhinfo0014
8.0,0.5,2.0,0.02,275.95390017888,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.014007587,0.0,initial.bhinfo0014
8.0,0.5,2.0,0.02,307.09905122556,7.761482,0.013646101,14.0,11.0,229597.0,659074.0,0.0041077053,0.0,initial.bhinfo0015
8.0,0.5,2.0,0.02,307.09905122556,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013616402,0.0,initial.bhinfo0015
8.0,0.5,2.0,0.02,322.7555264274,7.7618308,0.013297304,14.0,11.0,229597.0,659074.0,0.0041815408,0.0,initial.bhinfo0016
8.0,0.5,2.0,0.02,322.7555264274,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013406304,0.0,initial.bhinfo0016
8.0,0.5,2.0,0.02,345.49488661644,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.013082358,0.0,initial.bhinfo0017
8.0,0.5,2.0,0.02,345.49488661644,7.7622703,0.01285779,14.0,11.0,229597.0,659074.0,0.0042793161,0.0,initial.bhinfo0017
8.0,0.5,2.0,0.02,362.65591554687,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.012820916,0.0,initial.bhinfo0018
8.0,0.5,2.0,0.02,362.65591554687,7.7625603,0.012567817,14.0,11.0,229597.0,659074.0,0.0043469524,9.347599e-06,initial.bhinfo0018
8.0,0.5,2.0,0.02,380.57768206821004,7.7628326,0.012295501,14.0,11.0,229597.0,659074.0,0.0044128563,8.9294441e-06,initial.bhinfo0019
8.0,0.5,2.0,0.02,380.57768206821004,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.012529643,0.0,initial.bhinfo0019
8.0,0.5,2.0,0.02,410.35756633047,7.7632297,0.011898375,14.0,11.0,229597.0,659074.0,0.004513474,8.3372715e-06,initial.bhinfo0020
8.0,0.5,2.0,0.02,410.35756633047,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.011995264,5.6173755e-05,initial.bhinfo0020
8.0,0.5,2.0,0.02,422.42163251112,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.011756878,5.4416451e-05,initial.bhinfo0021
8.0,0.5,2.0,0.02,422.42163251112,7.7633743,0.011753778,14.0,11.0,229597.0,659074.0,0.0045515154,8.1268376e-06,initial.bhinfo0021
8.0,0.5,2.0,0.02,440.68000184703004,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.011365897,5.1579084e-05,initial.bhinfo0022
8.0,0.5,2.0,0.02,440.68000184703004,7.7635782,0.011549898,14.0,11.0,229597.0,659074.0,0.0046065013,7.8348184e-06,initial.bhinfo0022
8.0,0.5,2.0,0.02,457.6544837172,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.010962219,4.8708735e-05,initial.bhinfo0023
8.0,0.5,2.0,0.02,457.6544837172,7.7637535,0.011374573,14.0,11.0,229597.0,659074.0,0.004655104,6.923853e-06,initial.bhinfo0023
8.0,0.5,2.0,0.02,486.79521416361007,7.7640274,0.01110074,14.0,11.0,229597.0,659074.0,0.0047335553,6.5796187e-06,initial.bhinfo0024
8.0,0.5,2.0,0.02,486.79521416361007,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.010142736,0.0026448577,initial.bhinfo0024
8.0,0.5,2.0,0.02,510.08487537645004,7.7642253,0.010902821,14.0,11.0,229597.0,659074.0,0.0047923002,6.2948653e-06,initial.bhinfo0025
8.0,0.5,2.0,0.02,510.08487537645004,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.0093059066,0.0023077666,initial.bhinfo0025
8.0,0.5,2.0,0.02,530.2437981845401,7.7643838,0.010744315,14.0,11.0,229597.0,659074.0,0.0048406678,0.0019139461,initial.bhinfo0026
8.0,0.5,2.0,0.02,530.2437981845401,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.0083367764,0.0019389651,initial.bhinfo0026
8.0,0.5,2.0,0.02,548.4508370906401,7.764518,0.010610113,14.0,11.0,229597.0,659074.0,0.0048825301,0.0018642127,initial.bhinfo0027
8.0,0.5,2.0,0.02,548.4508370906401,0.81280596,6.8356762,11.0,14.0,805289.0,875052.0,0.0070137318,0.0014748257,initial.bhinfo0027
8.0,0.5,2.0,0.02,583.21573699752,7.7647538,0.010374355,14.0,11.0,229597.0,659074.0,0.0049582699,0.0017784843,initial.bhinfo0028
8.0,0.5,2.0,0.02,583.21573699752,0.025034567,6.8888627,11.0,14.0,805289.0,875052.0,0.0026024558,5.5695216e-09,initial.bhinfo0028
8.0,0.5,2.0,0.02,599.53063935501,7.7648562,0.010271886,14.0,11.0,229597.0,659074.0,0.0049920939,0.0017418727,initial.bhinfo0029
8.0,0.5,2.0,0.02,599.53063935501,0.020916762,6.8929805,11.0,14.0,805289.0,875052.0,0.0029486737,3.8622975e-09,initial.bhinfo0029
8.0,0.5,2.0,0.02,622.93657406607,0.018160491,6.8957368,11.0,14.0,805289.0,875052.0,0.0032516412,2.8923846e-09,initial.bhinfo0030
8.0,0.5,2.0,0.02,622.93657406607,7.7649951,0.010133,14.0,11.0,229597.0,659074.0,0.0050389088,0.0017662975,initial.bhinfo0030
8.0,0.5,2.0,0.02,643.42659398292,0.016734536,6.8971628,11.0,14.0,805289.0,875052.0,0.0034404981,2.4453003e-09,initial.bhinfo0031
8.0,0.5,2.0,0.02,643.42659398292,7.7651097,0.010018378,14.0,11.0,229597.0,659074.0,0.0050782749,0.0017246536,initial.bhinfo0031
8.0,0.5,2.0,0.02,669.13439892552,0.015506889,6.8983904,11.0,14.0,805289.0,875052.0,0.0036260008,2.0903641e-09,initial.bhinfo0032
8.0,0.5,2.0,0.02,669.13439892552,7.7652453,0.0098828201,14.0,11.0,229597.0,659074.0,0.0051258383,0.0016760781,initial.bhinfo0032
8.0,0.5,2.0,0.02,691.7101918056001,0.014712563,6.8991847,11.0,14.0,805289.0,875052.0,0.0037596526,1.8755144e-09,initial.bhinfo0033
8.0,0.5,2.0,0.02,691.7101918056001,7.7653575,0.0097706329,14.0,11.0,229597.0,659074.0,0.0051660418,0.0016364225,initial.bhinfo0033
8.0,0.5,2.0,0.02,721.5180965388,0.013904087,6.8999932,11.0,14.0,805289.0,875052.0,0.0039086509,1.668802e-09,initial.bhinfo0034
8.0,0.5,2.0,0.02,721.5180965388,7.7654968,0.0096313014,14.0,11.0,229597.0,659074.0,0.0052170628,0.0015878554,initial.bhinfo0034
8.0,0.5,2.0,0.02,747.6098857128001,0.013342886,6.9005544,11.0,14.0,805289.0,875052.0,0.0040208701,1.5324198e-09,initial.bhinfo0035
8.0,0.5,2.0,0.02,747.6098857128001,7.7656114,0.0095167244,14.0,11.0,229597.0,659074.0,0.0052599528,0.0015484829,initial.bhinfo0035
8.0,0.5,2.0,0.02,780.6513986172,7.7657477,0.0093804439,14.0,11.0,229597.0,659074.0,0.005312104,0.0015023163,initial.bhinfo0036
8.0,0.5,2.0,0.02,780.6513986172,0.012763321,6.901134,11.0,14.0,805289.0,875052.0,0.0041453443,1.3976958e-09,initial.bhinfo0036
8.0,0.5,2.0,0.02,815.9072565303001,0.012257844,6.9016395,11.0,14.0,805289.0,875052.0,0.0042618715,1.2852776e-09,initial.bhinfo0037
8.0,0.5,2.0,0.02,815.9072565303001,7.7658834,0.009244702,14.0,11.0,229597.0,659074.0,0.0053653221,0.0014570489,initial.bhinfo0037
8.0,0.5,2.0,0.02,854.8053039405,0.011795495,6.9021018,11.0,14.0,805289.0,875052.0,0.0043757086,1.1866034e-09,initial.bhinfo0038
8.0,0.5,2.0,0.02,873.3598694667,0.011601864,6.9022954,11.0,14.0,805289.0,875052.0,0.0044256245,1.1464586e-09,initial.bhinfo0039
8.0,0.5,2.0,0.02,908.6356746126,0.011271527,6.9026258,11.0,14.0,805289.0,875052.0,0.0045140721,1.07958e-09,initial.bhinfo0040
8.0,0.5,2.0,0.02,942.4120004442,0.010993224,6.9029041,11.0,14.0,805289.0,875052.0,0.0045920159,1.0248116e-09,initial.bhinfo0041
8.0,0.5,2.0,0.02,975.334773402,0.010750778,6.9031465,11.0,14.0,805289.0,875052.0,0.004662652,9.7827464e-10,initial.bhinfo0042
8.0,0.5,2.0,0.02,1007.4930147513,0.010536601,6.9033607,11.0,14.0,805289.0,875052.0,0.0047272848,0.00070090366,initial.bhinfo0043
8.0,0.5,2.0,0.02,1031.6811909789,0.010388118,6.9035092,11.0,14.0,805289.0,875052.0,0.0047734175,0.00068045764,initial.bhinfo0044
8.0,0.5,2.0,0.02,1050.5067962697,0.010279152,6.9036181,11.0,14.0,805289.0,875052.0,0.004807973,0.0006649821,initial.bhinfo0045
8.0,0.5,2.0,0.02,1092.6846135216,0.010053343,6.903844,11.0,14.0,805289.0,875052.0,0.0048815646,0.00063484634,initial.bhinfo0046
8.0,0.5,2.0,0.02,1123.7697476577,0.0099010616,6.9039962,11.0,14.0,805289.0,875052.0,0.0049327655,0.00061530587,initial.bhinfo0047
8.0,0.5,2.0,0.02,1163.0428165224,0.0097233404,6.904174,11.0,14.0,805289.0,875052.0,0.0049942138,0.00059244956,initial.bhinfo0048
8.0,0.5,2.0,0.02,1188.8933520024,0.0096142341,6.9042831,11.0,14.0,805289.0,875052.0,0.0050328741,0.00057863546,initial.bhinfo0049
8.0,0.5,2.0,0.02,1210.0769762895,0.0095290063,6.9043683,11.0,14.0,805289.0,875052.0,0.0050635863,0.00056796004,initial.bhinfo0050
8.0,0.5,2.0,0.02,1234.5250730472,0.0094349428,6.9044624,11.0,14.0,805289.0,875052.0,0.0050980191,0.00055629539,initial.bhinfo0051
8.0,0.5,2.0,0.02,1265.2843125285,0.0093225927,6.9045747,11.0,14.0,805289.0,875052.0,0.0051399044,0.00054252466,initial.bhinfo0052
8.0,0.5,2.0,0.02,1309.8679951797,0.0091703837,6.9047269,11.0,14.0,805289.0,875052.0,0.0051980123,0.00052414912,initial.bhinfo0053
8.0,0.5,2.0,0.02,1354.1047577145002,0.0090303463,6.904867,11.0,14.0,805289.0,875052.0,0.0052529136,0.00050752827,initial.bhinfo0054
8.0,0.5,2.0,0.02,1390.5257766246002,0.0089223031,6.904975,11.0,14.0,805289.0,875052.0,0.0052962507,0.00049473834,initial.bhinfo0055
8.0,0.5,2.0,0.02,1440.5185962189,0.0087834448,6.9051139,11.0,14.0,805289.0,875052.0,0.005353255,0.00047874175,initial.bhinfo0056
8.0,0.5,2.0,0.02,1493.3054435805002,0.0086473159,6.90525,11.0,14.0,805289.0,875052.0,0.0054106172,0.0004633203,initial.bhinfo0057
8.0,0.5,2.0,0.02,1537.9200579204,0.0085396833,6.9053576,11.0,14.0,805289.0,875052.0,0.0054570494,0.0004513099,initial.bhinfo0058
8.0,0.5,2.0,0.02,1589.0032363886999,0.0084238625,6.9054734,11.0,14.0,805289.0,875052.0,0.0055081175,0.00043856612,initial.bhinfo0059
8.0,0.5,2.0,0.02,1638.3696724395,0.0083186765,6.9055786,11.0,14.0,805289.0,875052.0,0.0055555226,0.00042715445,initial.bhinfo0060
8.0,0.5,2.0,0.02,1694.6345489634,0.008206011,6.9056913,11.0,14.0,805289.0,875052.0,0.0056074209,0.00041510233,initial.bhinfo0061
8.0,0.5,2.0,0.02,1746.7084849203002,0.0081078876,6.9057894,11.0,14.0,805289.0,875052.0,0.0056535995,0.00040473115,initial.bhinfo0062
8.0,0.5,2.0,0.02,1792.0713226581001,0.0080267657,6.9058705,11.0,14.0,805289.0,875052.0,0.0056924866,0.00039627408,initial.bhinfo0063
8.0,0.5,2.0,0.02,1863.1289592036,0.0079070327,6.9059903,11.0,14.0,805289.0,875052.0,0.005751097,0.0003839592,initial.bhinfo0064
8.0,0.5,2.0,0.02,1929.2951434086,0.0078027682,6.9060945,11.0,14.0,805289.0,875052.0,0.0058033553,0.00037339791,initial.bhinfo0065
8.0,0.5,2.0,0.02,2009.6230542300002,0.0076837889,6.9062135,11.0,14.0,805289.0,875052.0,0.0058627699,0.037958745,initial.bhinfo0066
8.0,0.5,2.0,0.02,2009.6230542300002,1.244599,7.9908537,12.0,14.0,209946.0,878236.0,0.6735636,0.9913901,initial.bhinfo0066
8.0,0.5,2.0,0.02,2109.7277029224,0.0075455643,6.9063517,11.0,14.0,805289.0,875052.0,0.0059364452,0.036551288,initial.bhinfo0067
8.0,0.5,2.0,0.02,2190.0155844996,0.0074431837,6.9064541,11.0,14.0,805289.0,875052.0,0.005992096,0.035520974,initial.bhinfo0068
8.0,0.5,2.0,0.02,2271.0694802499,0.0073463064,6.906551,11.0,14.0,805289.0,875052.0,0.006045874,0.034560199,initial.bhinfo0069
8.0,0.5,2.0,0.02,2350.7966828511,0.0072566428,6.9066407,11.0,14.0,805289.0,875052.0,0.006096691,0.033682944,initial.bhinfo0070
8.0,0.5,2.0,0.02,2405.490040899,0.0071980426,6.9066993,11.0,14.0,805289.0,875052.0,0.0061304504,0.033113931,initial.bhinfo0071
8.0,0.5,2.0,0.02,2503.8552369798003,0.0070980706,6.9067992,11.0,14.0,805289.0,875052.0,0.0061891454,0.032157128,initial.bhinfo0072
8.0,0.5,2.0,0.02,2604.8875667760003,0.0070019325,6.9068954,11.0,14.0,805289.0,875052.0,0.0062468863,0.031255892,initial.bhinfo0073
8.0,0.5,2.0,0.02,2702.0620613151,0.0069150385,6.9069823,11.0,14.0,805289.0,875052.0,0.0063002372,0.030447472,initial.bhinfo0074
8.0,0.5,2.0,0.02,2785.6659007881003,0.0068440933,6.9070532,11.0,14.0,805289.0,875052.0,0.0063434881,0.041461433,initial.bhinfo0075
8.0,0.5,2.0,0.02,2858.2192428471,0.0067846982,6.9071126,11.0,14.0,805289.0,875052.0,0.006381616,0.040715884,initial.bhinfo0076
8.0,0.5,2.0,0.02,2960.9598913983,0.0067049023,6.9071924,11.0,14.0,805289.0,875052.0,0.0064334486,0.037093875,initial.bhinfo0077
8.0,0.5,2.0,0.02,2960.9598913983,1.3129436,5.9086533,12.0,14.0,381547.0,851535.0,2.2845073,0.7311962,initial.bhinfo0077
8.0,0.5,2.0,0.02,3062.4351710634,0.006630434,6.9072669,11.0,14.0,805289.0,875052.0,0.0064826593,0.036657373,initial.bhinfo0078
8.0,0.5,2.0,0.02,3132.0704890430998,0.0065815785,6.9073157,11.0,14.0,805289.0,875052.0,0.0065154094,0.036093371,initial.bhinfo0079
8.0,0.5,2.0,0.02,3241.7130149217005,0.0065080255,6.9073893,11.0,14.0,805289.0,875052.0,0.0065654563,0.035252302,initial.bhinfo0080
8.0,0.5,2.0,0.02,3375.0444297042004,0.0064236291,6.9074737,11.0,14.0,805289.0,875052.0,0.0066240373,0.03429944,initial.bhinfo0081
8.0,0.5,2.0,0.02,3497.5932195402,0.0063504602,6.9075468,11.0,14.0,805289.0,875052.0,0.0066758679,0.03348397,initial.bhinfo0082
8.0,0.5,2.0,0.02,3630.9770631981,0.0062751382,6.9076222,11.0,14.0,805289.0,875052.0,0.006730272,0.032654869,initial.bhinfo0083
8.0,0.5,2.0,0.02,3763.7316255726,0.0062042157,6.9076931,11.0,14.0,805289.0,875052.0,0.006782502,0.031883826,initial.bhinfo0084
8.0,0.5,2.0,0.02,3911.3641954332,0.0061296277,6.9077677,11.0,14.0,805289.0,875052.0,0.0068385155,0.031083025,initial.bhinfo0085
8.0,0.5,2.0,0.02,4053.8339362422,0.0060615224,6.9078358,11.0,14.0,805289.0,875052.0,0.006890662,0.030360868,initial.bhinfo0086
8.0,0.5,2.0,0.02,4193.5950989163,0.0059980506,6.9078993,11.0,14.0,805289.0,875052.0,0.0069400872,0.032176391,initial.bhinfo0087
8.0,0.5,2.0,0.02,4361.601273678,0.0059257154,6.9079716,11.0,14.0,805289.0,875052.0,0.0069975407,0.031364977,initial.bhinfo0088
8.0,0.5,2.0,0.02,4585.6225128285005,0.0058353586,6.9080619,11.0,14.0,805289.0,875052.0,0.0070710027,0.029705617,initial.bhinfo0089
8.0,0.5,2.0,0.02,4832.5331342277,0.0057429253,6.9081544,11.0,14.0,805289.0,875052.0,0.0071481388,0.028722664,initial.bhinfo0090
8.0,0.5,2.0,0.02,5051.9547167067,0.0056663215,6.908231,11.0,14.0,805289.0,875052.0,0.007213637,0.027918668,initial.bhinfo0091
8.0,0.5,2.0,0.02,5221.5599047788,0.0056102972,6.908287,11.0,14.0,805289.0,875052.0,0.0072625031,0.027339964,initial.bhinfo0092
8.0,0.5,20.0,0.0002,1151.8242501942,18.56347,0.86373031,14.0,11.0,56191.0,298303.0,22.487844,0.92662344,initial.bhinfo0130
8.0,0.5,20.0,0.0002,1434.0453822288002,0.83394484,17.476384,11.0,14.0,456945.0,750812.0,69.030084,0.95226031,initial.bhinfo0137
8.0,0.5,20.0,0.0002,1968.7618891215002,1.1358246,15.078227,11.0,14.0,765433.0,936453.0,34.539139,0.62350804,initial.bhinfo0145
8.0,0.5,20.0,0.0002,2286.9046853532,36.016975,0.9288489,14.0,11.0,63111.0,400525.0,215.56182,0.78677034,initial.bhinfo0149
8.0,0.5,20.0,0.0002,2396.0979267687003,16.009218,1.2614585,14.0,12.0,303887.0,585827.0,77.900442,0.010095728,initial.bhinfo0150
8.0,0.5,20.0,0.0002,2396.0979267687003,19.826316,0.73066258,14.0,11.0,48688.0,313860.0,25.374799,0.6427826,initial.bhinfo0150
8.0,0.5,20.0,0.0002,2396.0979267687003,13.474627,0.91433497,14.0,11.0,258580.0,748849.0,19.463691,0.82192341,initial.bhinfo0150
8.0,0.5,20.0,0.0002,2799.9581604786003,0.73199959,27.099148,11.0,14.0,55325.0,671650.0,63.840291,0.84208877,initial.bhinfo0153
8.0,0.5,20.0,0.0002,3314.3110360866003,14.957233,0.70440349,14.0,11.0,121054.0,528762.0,61.061657,0.26397433,initial.bhinfo0156
8.0,0.5,20.0,0.0002,3759.8874703434,11.132791,1.0075901,14.0,11.0,60209.0,157872.0,53.377721,0.94835254,initial.bhinfo0158
8.0,0.5,20.0,0.0002,4422.8373914736,0.49956749,17.272421,10.0,14.0,62361.0,865579.0,40.613629,0.90591198,initial.bhinfo0161
8.0,0.5,20.0,0.0002,5569.1731201293005,0.72838964,13.621256,11.0,14.0,195291.0,393305.0,122.50694,0.6706938,initial.bhinfo0164
8.0,0.5,20.0,0.0002,6415.4466017433,17.736607,1.0202763,14.0,11.0,173828.0,235037.0,85.799944,0.57801844,initial.bhinfo0166
8.0,0.5,20.0,0.0002,7909.484836572001,1.0855739,13.586242,11.0,14.0,152266.0,876799.0,133.94699,0.41202875,initial.bhinfo0169
8.0,0.5,20.0,0.0002,8686.767848418,13.410317,1.158877,14.0,11.0,185079.0,725823.0,136.16893,0.79633828,initial.bhinfo0172
8.0,0.5,20.0,0.0002,8962.134006078,1.1428013,13.410317,11.0,14.0,644837.0,1025079.0,27.6269,0.87862509,initial.bhinfo0173
8.0,0.5,20.0,0.0002,9171.172919106,1.032396,13.431688,11.0,14.0,427860.0,862610.0,0.4105809,0.48282946,initial.bhinfo0174
8.0,0.5,20.0,0.0002,9171.172919106,14.749105,1.2874377,14.0,12.0,168889.0,464159.0,74.211952,0.91497755,initial.bhinfo0174
8.0,0.5,20.0,0.0002,9482.968384560001,0.90098842,8.2526652,11.0,14.0,215934.0,361214.0,0.2187331,0.39276818,initial.bhinfo0175
8.0,0.5,20.0,0.0002,9663.381670734001,1.1136532,13.431688,11.0,14.0,421911.0,843348.0,0.13546719,0.78903529,initial.bhinfo0176
8.0,0.5,20.0,0.0002,9822.796451028,1.2289828,8.2526652,12.0,14.0,59766.0,1110962.0,0.11901263,0.13388013,initial.bhinfo0178
8.0,0.5,20.0,0.0002,12451.250729907,1.3225595,3.8287585,12.0,14.0,528309.0,973001.0,0.053563732,0.45166582,initial.bhinfo0194
8.0,0.5,20.0,0.002,229.25557498833,1.218986,16.186689,12.0,14.0,446237.0,831916.0,2.7219982,0.48592381,initial.bhinfo0048
8.0,0.5,20.0,0.002,565.7168113779601,0.92022678,20.277441,11.0,14.0,143291.0,1093637.0,25.355916,0.32498478,initial.bhinfo0074
8.0,0.5,20.0,0.002,618.2292832046099,16.833005,0.82905597,14.0,11.0,539464.0,675016.0,17.742583,0.66924614,initial.bhinfo0077
8.0,0.5,20.0,0.002,753.8179228074,0.89627951,14.661982,11.0,14.0,151442.0,655736.0,18.35269,0.89474061,initial.bhinfo0084
8.0,0.5,20.0,0.002,1535.5382505012,0.6131544,16.707043,11.0,14.0,178341.0,810826.0,17.81578,0.67712237,initial.bhinfo0108
8.0,0.5,20.0,0.002,3109.3728967422003,0.55249651,12.597205,11.0,14.0,589642.0,871654.0,35.492049,0.21396745,initial.bhinfo0131
8.0,0.5,20.0,0.002,3293.7971266629,0.66061128,13.667341,11.0,14.0,450807.0,990523.0,14.989195,0.56703022,initial.bhinfo0133
8.0,0.5,20.0,0.002,9073.635667965002,0.94534954,6.8423254,11.0,14.0,97438.0,187804.0,0.95125959,0.91641788,initial.bhinfo0152
8.0,0.5,20.0,0.002,10573.085330973001,1.174265,12.580653,12.0,14.0,79273.0,1047967.0,137.92067,0.76179102,initial.bhinfo0154
8.0,0.5,20.0,0.002,10573.085330973001,0.99527345,7.8653051,11.0,14.0,92300.0,860838.0,0.1663269,0.78723408,initial.bhinfo0154
8.0,0.5,20.0,0.002,11090.997035514,0.99527345,7.8653051,11.0,14.0,92300.0,860839.0,0.29305237,0.51213365,initial.bhinfo0155
8.0,0.5,20.0,0.002,12076.021716363,1.3002299,5.4935217,12.0,14.0,461148.0,1050640.0,0.172069,0.62167037,initial.bhinfo0158
8.0,0.5,20.0,0.002,12076.021716363,1.2386273,12.580653,12.0,14.0,125653.0,1047970.0,0.1645315,0.98098565,initial.bhinfo0158
8.0,0.5,20.0,0.002,12580.865961741001,1.071728,9.1778552,11.0,14.0,700623.0,933854.0,0.034323391,0.55597507,initial.bhinfo0161
8.0,0.5,20.0,0.002,12712.700323224,1.1083322,10.152826,11.0,14.0,422257.0,857893.0,0.25050932,0.39906292,initial.bhinfo0162
8.0,0.5,20.0,0.002,13030.133577516,1.2206449,10.153434,12.0,14.0,370127.0,857910.0,0.078298085,0.38915966,initial.bhinfo0164
8.0,0.5,20.0,0.002,13241.818194462,1.267106,10.153434,12.0,14.0,450748.0,857914.0,0.059413402,0.91500761,initial.bhinfo0165
8.0,0.5,20.0,0.002,13957.285001418,1.3147886,11.44216,12.0,14.0,233953.0,1023137.0,0.24981774,0.70059589,initial.bhinfo0170
8.0,0.5,20.0,0.02,95.10858120258001,1.0819236,9.3740351,11.0,14.0,119260.0,531296.0,4.8511188,0.2847005,initial.bhinfo0012
8.0,0.5,20.0,0.02,110.93319270792,11.052867,1.0248237,14.0,11.0,400104.0,1331258.0,10.354901,0.0,initial.bhinfo0013
8.0,0.5,20.0,0.02,391.5056185623,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.053115394,0.39561945,initial.bhinfo0032
8.0,0.5,20.0,0.02,405.44706977379,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.053097278,0.39549056,initial.bhinfo0033
8.0,0.5,20.0,0.02,422.69260488642004,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.053074859,0.39533101,initial.bhinfo0034
8.0,0.5,20.0,0.02,434.99360510694004,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.05305886,0.39521708,initial.bhinfo0035
8.0,0.5,20.0,0.02,450.16199308674004,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.053039126,0.39507654,initial.bhinfo0036
8.0,0.5,20.0,0.02,475.10459926677,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.053006658,0.39484521,initial.bhinfo0037
8.0,0.5,20.0,0.02,493.49869739181,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.036596594,0.63236502,initial.bhinfo0038
8.0,0.5,20.0,0.02,510.95408952357,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.036246306,0.62941591,initial.bhinfo0039
8.0,0.5,20.0,0.02,530.61272764632,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.035851053,0.62603331,initial.bhinfo0040
8.0,0.5,20.0,0.02,541.36797232023,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.035634455,0.62415446,initial.bhinfo0041
8.0,0.5,20.0,0.02,559.5025070784601,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.035268646,0.62093995,initial.bhinfo0042
8.0,0.5,20.0,0.02,580.1682311172001,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.034850809,0.61720339,initial.bhinfo0043
8.0,0.5,20.0,0.02,612.05858652114,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.034294455,0.56952617,initial.bhinfo0044
8.0,0.5,20.0,0.02,635.4289531596601,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.033959188,0.56618466,initial.bhinfo0045
8.0,0.5,20.0,0.02,654.9804355564801,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.033677735,0.56334209,initial.bhinfo0046
8.0,0.5,20.0,0.02,667.96468241184,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.033488186,0.56697868,initial.bhinfo0047
8.0,0.5,20.0,0.02,697.8951817596,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.033035678,0.56233136,initial.bhinfo0048
8.0,0.5,20.0,0.02,713.6204749146,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.032796958,0.55984223,initial.bhinfo0049
8.0,0.5,20.0,0.02,738.0076517451,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.032425347,0.55591495,initial.bhinfo0050
8.0,0.5,20.0,0.02,777.7033862994,1.3386683,7.6803291,12.0,14.0,444315.0,744892.0,0.031816605,0.5493402,initial.bhinfo0051
